Series;Time;Value
Ret_Bot;2018-07-31T05:30:00+03:00;-103.56899411764677
Ret_Bot;2018-07-31T05:40:00+03:00;-103.58379174852584
Ret_Bot;2018-07-31T05:50:00+03:00;-103.58468565815306
Ret_Bot;2018-07-31T06:00:00+03:00;-103.59246758349694
Ret_Bot;2018-07-31T06:10:00+03:00;-103.60584479371342
Ret_Bot;2018-07-31T06:20:00+03:00;-103.59322789783882
Ret_Bot;2018-07-31T06:30:00+03:00;-103.58212966601151
Ret_Bot;2018-07-31T06:40:00+03:00;-103.58536345776058
Ret_Bot;2018-07-31T06:50:00+03:00;-103.58950687622816
Ret_Bot;2018-07-31T07:00:00+03:00;-103.5874931237716
Ret_Bot;2018-07-31T07:10:00+03:00;-103.59692927308508
Ret_Bot;2018-07-31T07:20:00+03:00;-103.6056817288795
Ret_Bot;2018-07-31T07:30:00+03:00;-103.6095147347741
Ret_Bot;2018-07-31T07:40:00+03:00;-103.61019842829114
Ret_Bot;2018-07-31T07:50:00+03:00;-103.60100589390989
Ret_Bot;2018-07-31T08:00:00+03:00;-103.5999999999997
Ret_Bot;2018-07-31T08:10:00+03:00;-103.59069941060922
Ret_Bot;2018-07-31T08:20:00+03:00;-103.59576817288773
Ret_Bot;2018-07-31T08:30:00+03:00;-103.60597089947103
Ret_top;2018-07-25T08:00:00+03:00;-104.01781299212605
Ret_top;2018-07-25T08:10:00+03:00;-103.89001574803154
Ret_top;2018-07-25T08:20:00+03:00;-103.7767322834645
Ret_top;2018-07-25T08:30:00+03:00;-103.7069705304518
Ret_top;2018-07-25T08:40:00+03:00;-103.6755708661417
Ret_top;2018-07-25T08:50:00+03:00;-103.8627047244096
Ret_top;2018-07-25T09:00:00+03:00;-104.07562204724417
Ret_top;2018-07-25T09:10:00+03:00;-104.16406286836924
Ret_top;2018-07-25T09:20:00+03:00;-104.18497440944866
Ret_top;2018-07-25T09:30:00+03:00;-104.1756377952755
Ret_top;2018-07-25T09:40:00+03:00;-104.19421456692929
Ret_top;2018-07-25T09:50:00+03:00;-104.1387106299213
Ret_top;2018-07-25T10:00:00+03:00;-104.00127952755896
Ret_top;2018-07-25T10:10:00+03:00;-103.87765422396855
Ret_top;2018-07-25T10:20:00+03:00;-103.77950393700807
Ret_top;2018-07-25T10:30:00+03:00;-103.69538976377953
Ret_top;2018-07-25T10:40:00+03:00;-103.63933858267717
Ret_top;2018-07-25T10:50:00+03:00;-103.61695078740175
Ret_top;2018-07-25T11:00:00+03:00;-103.74029724409455
Ret_top;2018-07-25T11:10:00+03:00;-103.9478467583499
Ret_top;2018-07-25T11:20:00+03:00;-104.05236220472443
Ret_top;2018-07-25T11:30:00+03:00;-104.0889291338585
Ret_top;2018-07-25T11:40:00+03:00;-104.12704133858269
Ret_top;2018-07-25T11:50:00+03:00;-104.18955708661419
Ret_top;2018-07-25T12:00:00+03:00;-104.24700393700806
Ret_top;2018-07-25T12:10:00+03:00;-104.18283826429989
Ret_top;2018-07-25T12:20:00+03:00;-104.06344685039372
Ret_top;2018-07-25T12:30:00+03:00;-103.94789173228355
Ret_top;2018-07-25T12:40:00+03:00;-103.85281496062993
Ret_top;2018-07-25T12:50:00+03:00;-103.77893503936996
Ret_top;2018-07-25T13:00:00+03:00;-103.73632283464595
Ret_top;2018-07-25T13:10:00+03:00;-103.8771633858268
Ret_top;2018-07-25T13:20:00+03:00;-104.11671456692905
Ret_top;2018-07-25T13:30:00+03:00;-104.1989153543308
Ret_top;2018-07-25T13:40:00+03:00;-104.23119094488182
Ret_top;2018-07-25T13:50:00+03:00;-104.21824803149626
Ret_top;2018-07-25T14:00:00+03:00;-104.08238264299808
Ret_top;2018-07-25T14:10:00+03:00;-103.897202357564
Ret_top;2018-07-25T14:20:00+03:00;-103.7941932938856
Ret_top;2018-07-25T14:30:00+03:00;-103.9490964566929
Ret_top;2018-07-25T14:40:00+03:00;-104.07896850393703
Ret_top;2018-07-25T14:50:00+03:00;-104.17057874015741
Ret_top;2018-07-25T15:00:00+03:00;-104.22339370078751
Ret_top;2018-07-25T15:10:00+03:00;-104.24129527559086
Ret_top;2018-07-25T15:20:00+03:00;-104.24116732283456
Ret_top;2018-07-25T15:30:00+03:00;-104.21979921259843
Ret_top;2018-07-25T15:40:00+03:00;-104.22917519685026
Ret_top;2018-07-25T15:50:00+03:00;-104.20709251968499
Ret_top;2018-07-25T16:00:00+03:00;-104.18165157480307
Ret_top;2018-07-25T16:10:00+03:00;-104.18962919132166
Ret_top;2018-07-25T16:20:00+03:00;-104.20328937007879
Ret_top;2018-07-25T16:30:00+03:00;-104.14826574803142
Ret_top;2018-07-25T16:40:00+03:00;-104.14339370078682
Ret_top;2018-07-25T16:50:00+03:00;-104.14028149606287
Ret_top;2018-07-25T17:00:00+03:00;-104.17441929133868
Ret_top;2018-07-25T17:10:00+03:00;-104.17605314960629
Ret_top;2018-07-25T17:20:00+03:00;-104.18073228346469
Ret_top;2018-07-25T17:30:00+03:00;-104.17660629921247
Ret_top;2018-07-25T17:40:00+03:00;-104.15165157480293
Ret_top;2018-07-25T17:50:00+03:00;-104.14428007889575
Ret_top;2018-07-25T18:00:00+03:00;-104.11411417322878
Ret_top;2018-07-25T18:10:00+03:00;-104.14081889763776
Ret_top;2018-07-25T18:20:00+03:00;-104.16200196850383
Ret_top;2018-07-25T18:30:00+03:00;-104.16577362204725
Ret_top;2018-07-25T18:40:00+03:00;-104.18333070866152
Ret_top;2018-07-25T18:50:00+03:00;-104.16827559055098
Ret_top;2018-07-25T19:00:00+03:00;-104.15321456692888
Ret_top;2018-07-25T19:10:00+03:00;-104.1443011811024
Ret_top;2018-07-25T19:20:00+03:00;-104.15516141732313
Ret_top;2018-07-25T19:30:00+03:00;-104.15558464566907
Ret_top;2018-07-25T19:40:00+03:00;-104.15208678500973
Ret_top;2018-07-25T19:50:00+03:00;-104.16389390962671
Ret_top;2018-07-25T20:00:00+03:00;-104.16773425196843
Ret_top;2018-07-25T20:10:00+03:00;-104.16175245579576
Ret_top;2018-07-25T20:20:00+03:00;-104.18060236220457
Ret_top;2018-07-25T20:30:00+03:00;-104.18869881889756
Ret_top;2018-07-25T20:40:00+03:00;-104.17562401574803
Ret_top;2018-07-25T20:50:00+03:00;-104.17797838899804
Ret_top;2018-07-25T21:00:00+03:00;-104.17142322834631
Ret_top;2018-07-25T21:10:00+03:00;-104.1652283464568
Ret_top;2018-07-25T21:20:00+03:00;-104.14241257367387
Ret_top;2018-07-25T21:30:00+03:00;-104.14741732283488
Ret_top;2018-07-25T21:40:00+03:00;-104.16813188976397
Ret_top;2018-07-25T21:50:00+03:00;-104.17962992125929
Ret_top;2018-07-25T22:00:00+03:00;-104.18198622047237
Ret_top;2018-07-25T22:10:00+03:00;-104.20023425196868
Ret_top;2018-07-25T22:20:00+03:00;-104.21516929133868
Ret_top;2018-07-25T22:30:00+03:00;-104.21308661417322
Ret_top;2018-07-25T22:40:00+03:00;-104.21632086614203
Ret_top;2018-07-25T22:50:00+03:00;-104.20767716535421
Ret_top;2018-07-25T23:00:00+03:00;-104.2049253438111
Ret_top;2018-07-25T23:10:00+03:00;-104.20922637795272
Ret_top;2018-07-25T23:20:00+03:00;-104.20702165354349
Ret_top;2018-07-25T23:30:00+03:00;-104.19846850393716
Ret_top;2018-07-25T23:40:00+03:00;-104.19029330708614
Ret_top;2018-07-25T23:50:00+03:00;-104.1769330708662
Ret_top;2018-07-26T00:00:00+03:00;-104.18930708661425
Ret_top;2018-07-26T00:10:00+03:00;-104.19136220472414
Ret_top;2018-07-26T00:20:00+03:00;-104.18537007874002
Ret_top;2018-07-26T00:30:00+03:00;-104.17557480314957
Ret_top;2018-07-26T00:40:00+03:00;-104.18133267716559
Ret_top;2018-07-26T00:50:00+03:00;-104.19903346456678
Ret_top;2018-07-26T01:00:00+03:00;-104.21182677165328
Ret_top;2018-07-26T01:10:00+03:00;-104.20960039370071
Ret_top;2018-07-26T01:20:00+03:00;-104.20562598425245
Ret_top;2018-07-26T01:30:00+03:00;-104.2057033398824
Ret_top;2018-07-26T01:40:00+03:00;-104.19810453648968
Ret_top;2018-07-26T01:50:00+03:00;-104.20452259331996
Ret_top;2018-07-26T02:00:00+03:00;-104.20003740157452
Ret_top;2018-07-26T02:10:00+03:00;-104.19465551181077
Ret_top;2018-07-26T02:20:00+03:00;-104.19561811023615
Ret_top;2018-07-26T02:30:00+03:00;-104.20370275590561
Ret_top;2018-07-26T02:40:00+03:00;-104.22026377952767
Ret_top;2018-07-26T02:50:00+03:00;-104.21248622047221
Ret_top;2018-07-26T03:00:00+03:00;-104.20747544204292
Ret_top;2018-07-26T03:10:00+03:00;-104.22551574803168
Ret_top;2018-07-26T03:20:00+03:00;-104.2411913214988
Ret_top;2018-07-26T03:30:00+03:00;-104.23532612966629
Ret_top;2018-07-26T03:40:00+03:00;-104.21597637795287
Ret_top;2018-07-26T03:50:00+03:00;-104.11626522593339
Ret_top;2018-07-26T04:00:00+03:00;-104.00385433070872
Ret_top;2018-07-26T04:10:00+03:00;-103.92163385826787
Ret_top;2018-07-26T04:20:00+03:00;-103.90931889763806
Ret_top;2018-07-26T04:30:00+03:00;-104.06730511811003
Ret_top;2018-07-26T04:40:00+03:00;-104.15071653543312
Ret_top;2018-07-26T04:50:00+03:00;-104.17271653543308
Ret_top;2018-07-26T05:00:00+03:00;-104.18986023622044
Ret_top;2018-07-26T05:10:00+03:00;-104.19535039370074
Ret_top;2018-07-26T05:20:00+03:00;-104.20983464566946
Ret_top;2018-07-26T05:30:00+03:00;-104.20581335952852
Ret_top;2018-07-26T05:40:00+03:00;-104.21787598425216
Ret_top;2018-07-26T05:50:00+03:00;-104.20882874015729
Ret_top;2018-07-26T06:00:00+03:00;-104.20027559055121
Ret_top;2018-07-26T06:10:00+03:00;-104.20706889763768
Ret_top;2018-07-26T06:20:00+03:00;-104.20448425196875
Ret_top;2018-07-26T06:30:00+03:00;-104.22245078740163
Ret_top;2018-07-26T06:40:00+03:00;-104.19848818897647
Ret_top;2018-07-26T06:50:00+03:00;-104.09644204322193
Ret_top;2018-07-26T07:00:00+03:00;-104.00239370078744
Ret_top;2018-07-26T07:10:00+03:00;-103.91915157480302
Ret_top;2018-07-26T07:20:00+03:00;-103.9246102362206
Ret_top;2018-07-26T07:30:00+03:00;-104.07884645669279
Ret_top;2018-07-26T07:40:00+03:00;-104.15446365422393
Ret_top;2018-07-26T07:50:00+03:00;-104.1702204724408
Ret_top;2018-07-26T08:00:00+03:00;-104.17890354330697
Ret_top;2018-07-26T08:10:00+03:00;-104.17658858267725
Ret_top;2018-07-26T08:20:00+03:00;-104.17513385826743
Ret_top;2018-07-26T08:30:00+03:00;-104.17329921259854
Ret_top;2018-07-26T08:40:00+03:00;-104.16314145383119
Ret_top;2018-07-26T08:50:00+03:00;-104.16719094488211
Ret_top;2018-07-26T09:00:00+03:00;-104.17774015748024
Ret_top;2018-07-26T09:10:00+03:00;-104.16445275590571
Ret_top;2018-07-26T09:20:00+03:00;-104.16208070866145
Ret_top;2018-07-26T09:30:00+03:00;-104.09658070866143
Ret_top;2018-07-26T09:40:00+03:00;-104.00918897637783
Ret_top;2018-07-26T09:50:00+03:00;-103.91244597249478
Ret_top;2018-07-26T10:00:00+03:00;-103.85406889763766
Ret_top;2018-07-26T10:10:00+03:00;-103.9778425196851
Ret_top;2018-07-26T10:20:00+03:00;-104.08375196850415
Ret_top;2018-07-26T10:30:00+03:00;-104.12488779527538
Ret_top;2018-07-26T10:40:00+03:00;-104.1333090551182
Ret_top;2018-07-26T10:50:00+03:00;-104.12436417322847
Ret_top;2018-07-26T11:00:00+03:00;-104.1140098425198
Ret_top;2018-07-26T11:10:00+03:00;-104.13268503937027
Ret_top;2018-07-26T11:20:00+03:00;-104.14597834645669
Ret_top;2018-07-26T11:30:00+03:00;-104.14619488188954
Ret_top;2018-07-26T11:40:00+03:00;-104.14182480314956
Ret_top;2018-07-26T11:50:00+03:00;-104.12172834645644
Ret_top;2018-07-26T12:00:00+03:00;-104.11120588235306
Ret_top;2018-07-26T12:10:00+03:00;-104.12580943025525
Ret_top;2018-07-26T12:20:00+03:00;-104.1521925343814
Ret_top;2018-07-26T12:30:00+03:00;-104.16524557956788
Ret_top;2018-07-26T12:40:00+03:00;-104.15696442687747
Ret_top;2018-07-26T12:50:00+03:00;-104.15108678501015
Ret_top;2018-07-26T13:00:00+03:00;-104.16404142011858
Ret_top;2018-07-26T13:10:00+03:00;-104.16020275590532
Ret_top;2018-07-26T13:20:00+03:00;-104.16533727810673
Ret_top;2018-07-26T13:30:00+03:00;-104.16509664694304
Ret_top;2018-07-26T13:40:00+03:00;-104.18084645669299
Ret_top;2018-07-26T13:50:00+03:00;-104.1771794871796
Ret_top;2018-07-26T14:00:00+03:00;-104.1851873767262
Ret_top;2018-07-26T14:10:00+03:00;-104.20805128205156
Ret_top;2018-07-26T14:20:00+03:00;-104.2140650887576
Ret_top;2018-07-26T14:30:00+03:00;-104.19419488188986
Ret_top;2018-07-26T14:40:00+03:00;-104.193388560158
Ret_top;2018-07-26T14:50:00+03:00;-104.19675542406287
Ret_top;2018-07-26T15:00:00+03:00;-104.21222485207099
Ret_top;2018-07-26T15:10:00+03:00;-104.22423471400371
Ret_top;2018-07-26T15:20:00+03:00;-104.22363116370848
Ret_top;2018-07-26T15:30:00+03:00;-104.2192268244577
Ret_top;2018-07-26T15:40:00+03:00;-104.19013412228809
Ret_top;2018-07-26T15:50:00+03:00;-104.17357790927043
Ret_top;2018-07-26T16:00:00+03:00;-104.16135108481234
Ret_top;2018-07-26T16:10:00+03:00;-103.98587179487185
Ret_top;2018-07-26T16:20:00+03:00;-100.59501380670615
Ret_top;2018-07-26T16:30:00+03:00;-97.9548165680475
Ret_top;2018-07-26T16:40:00+03:00;-101.5455885826772
Ret_top;2018-07-26T16:50:00+03:00;-102.92969230769229
Ret_top;2018-07-26T17:00:00+03:00;-103.34790944881894
Ret_top;2018-07-26T17:10:00+03:00;-103.47269822485178
Ret_top;2018-07-26T17:20:00+03:00;-103.5126240157482
Ret_top;2018-07-26T17:30:00+03:00;-103.57376528599625
Ret_top;2018-07-26T17:40:00+03:00;-103.58703346456694
Ret_top;2018-07-26T17:50:00+03:00;-103.60007692307667
Ret_top;2018-07-26T18:00:00+03:00;-103.59286614173251
Ret_top;2018-07-26T18:10:00+03:00;-103.59521499013807
Ret_top;2018-07-26T18:20:00+03:00;-103.6038599605521
Ret_top;2018-07-26T18:30:00+03:00;-103.61287795275605
Ret_top;2018-07-26T18:40:00+03:00;-103.60812031558216
Ret_top;2018-07-26T18:50:00+03:00;-103.60661220472471
Ret_top;2018-07-26T19:00:00+03:00;-103.60697435897437
Ret_top;2018-07-26T19:10:00+03:00;-103.60611242603586
Ret_top;2018-07-26T19:20:00+03:00;-103.5961830708665
Ret_top;2018-07-26T19:30:00+03:00;-103.61006706114398
Ret_top;2018-07-26T19:40:00+03:00;-103.61116732283499
Ret_top;2018-07-26T19:50:00+03:00;-103.60280078895472
Ret_top;2018-07-26T20:00:00+03:00;-103.61045472440948
Ret_top;2018-07-26T20:10:00+03:00;-103.61642209072959
Ret_top;2018-07-26T20:20:00+03:00;-103.61815581854056
Ret_top;2018-07-26T20:30:00+03:00;-103.62198228346435
Ret_top;2018-07-26T20:40:00+03:00;-103.62694280078912
Ret_top;2018-07-26T20:50:00+03:00;-103.61933333333336
Ret_top;2018-07-26T21:00:00+03:00;-103.62038779527528
Ret_top;2018-07-26T21:10:00+03:00;-103.61122682445777
Ret_top;2018-07-26T21:20:00+03:00;-103.62645472440954
Ret_top;2018-07-26T21:30:00+03:00;-103.62905522682453
Ret_top;2018-07-26T21:40:00+03:00;-103.62177712031564
Ret_top;2018-07-26T21:50:00+03:00;-103.62516141732283
Ret_top;2018-07-26T22:00:00+03:00;-103.62594082840201
Ret_top;2018-07-26T22:10:00+03:00;-103.63220512820537
Ret_top;2018-07-26T22:20:00+03:00;-103.6259270216964
Ret_top;2018-07-26T22:30:00+03:00;-103.61806114398402
Ret_top;2018-07-26T22:40:00+03:00;-103.61824212598445
Ret_top;2018-07-26T22:50:00+03:00;-103.61874606299222
Ret_top;2018-07-26T23:00:00+03:00;-103.61383431952662
Ret_top;2018-07-26T23:10:00+03:00;-103.62116568047345
Ret_top;2018-07-26T23:20:00+03:00;-103.56468110236209
Ret_top;2018-07-26T23:30:00+03:00;-103.46670216962539
Ret_top;2018-07-26T23:40:00+03:00;-103.3722583826425
Ret_top;2018-07-26T23:50:00+03:00;-103.37935305719935
Ret_top;2018-07-27T00:00:00+03:00;-103.51071992110448
Ret_top;2018-07-27T00:10:00+03:00;-103.57947928994076
Ret_top;2018-07-27T00:20:00+03:00;-103.60125393700808
Ret_top;2018-07-27T00:30:00+03:00;-103.62286390532523
Ret_top;2018-07-27T00:40:00+03:00;-103.61971653543287
Ret_top;2018-07-27T00:50:00+03:00;-103.61979092702148
Ret_top;2018-07-27T01:00:00+03:00;-103.63080078895457
Ret_top;2018-07-27T01:10:00+03:00;-103.62004142011835
Ret_top;2018-07-27T01:20:00+03:00;-103.62991518737667
Ret_top;2018-07-27T01:30:00+03:00;-103.63756804733707
Ret_top;2018-07-27T01:40:00+03:00;-103.63518145956628
Ret_top;2018-07-27T01:50:00+03:00;-103.65040748031528
Ret_top;2018-07-27T02:00:00+03:00;-103.6457534516768
Ret_top;2018-07-27T02:10:00+03:00;-103.64353648915201
Ret_top;2018-07-27T02:20:00+03:00;-103.63801380670598
Ret_top;2018-07-27T02:30:00+03:00;-103.65078895463486
Ret_top;2018-07-27T02:40:00+03:00;-103.65047047244111
Ret_top;2018-07-27T02:50:00+03:00;-103.62514792899385
Ret_top;2018-07-27T03:00:00+03:00;-103.53184418145953
Ret_top;2018-07-27T03:10:00+03:00;-103.43735629921261
Ret_top;2018-07-27T03:20:00+03:00;-103.36024063116353
Ret_top;2018-07-27T03:30:00+03:00;-103.3692366863907
Ret_top;2018-07-27T03:40:00+03:00;-103.52233727810652
Ret_top;2018-07-27T03:50:00+03:00;-103.61325246548289
Ret_top;2018-07-27T04:00:00+03:00;-103.6373254437867
Ret_top;2018-07-27T04:10:00+03:00;-103.65230177514779
Ret_top;2018-07-27T04:20:00+03:00;-103.64275345167654
Ret_top;2018-07-27T04:30:00+03:00;-103.62939960629937
Ret_top;2018-07-27T04:40:00+03:00;-103.62222879684401
Ret_top;2018-07-27T04:50:00+03:00;-103.61700197238672
Ret_top;2018-07-27T05:00:00+03:00;-103.58714003944758
Ret_top;2018-07-27T05:10:00+03:00;-103.49630571992121
Ret_top;2018-07-27T05:20:00+03:00;-103.41965354330699
Ret_top;2018-07-27T05:30:00+03:00;-103.3577100591716
Ret_top;2018-07-27T05:40:00+03:00;-103.32772189349133
Ret_top;2018-07-27T05:50:00+03:00;-103.4733136094676
Ret_top;2018-07-27T06:00:00+03:00;-103.57348717948729
Ret_top;2018-07-27T06:10:00+03:00;-103.6143057199213
Ret_top;2018-07-27T06:20:00+03:00;-103.62132149901367
Ret_top;2018-07-27T06:30:00+03:00;-103.62162598425188
Ret_top;2018-07-27T06:40:00+03:00;-103.60411439842201
Ret_top;2018-07-27T06:50:00+03:00;-103.61829585798814
Ret_top;2018-07-27T07:00:00+03:00;-103.58397435897436
Ret_top;2018-07-27T07:10:00+03:00;-103.48000394477303
Ret_top;2018-07-27T07:20:00+03:00;-103.40992125984266
Ret_top;2018-07-27T07:30:00+03:00;-103.33899605522676
Ret_top;2018-07-27T07:40:00+03:00;-103.30124063116345
Ret_top;2018-07-27T07:50:00+03:00;-103.43917751479275
Ret_top;2018-07-27T08:00:00+03:00;-103.55263779527557
Ret_top;2018-07-27T08:10:00+03:00;-103.58655029585753
Ret_top;2018-07-27T08:20:00+03:00;-103.60932741617354
Ret_top;2018-07-27T08:30:00+03:00;-103.61674358974369
Ret_top;2018-07-27T08:40:00+03:00;-103.62494674556218
Ret_top;2018-07-27T08:50:00+03:00;-103.62699211045371
Ret_top;2018-07-27T09:00:00+03:00;-103.58290927021692
Ret_top;2018-07-27T09:10:00+03:00;-103.48806508875725
Ret_top;2018-07-27T09:20:00+03:00;-103.40588362919128
Ret_top;2018-07-27T09:30:00+03:00;-103.33104339250512
Ret_top;2018-07-27T09:40:00+03:00;-103.28917751479294
Ret_top;2018-07-27T09:50:00+03:00;-103.40963905325452
Ret_top;2018-07-27T10:00:00+03:00;-103.55254635108491
Ret_top;2018-07-27T10:10:00+03:00;-103.60416568047319
Ret_top;2018-07-27T10:20:00+03:00;-103.618753451677
Ret_top;2018-07-27T10:30:00+03:00;-103.62152952755886
Ret_top;2018-07-27T10:40:00+03:00;-103.62183431952691
Ret_top;2018-07-27T10:50:00+03:00;-103.62597830374759
Ret_top;2018-07-27T11:00:00+03:00;-103.6236666666666
Ret_top;2018-07-27T11:10:00+03:00;-103.56173818897626
Ret_top;2018-07-27T11:20:00+03:00;-103.4797850098619
Ret_top;2018-07-27T11:30:00+03:00;-103.39927021696263
Ret_top;2018-07-27T11:40:00+03:00;-103.33017159763322
Ret_top;2018-07-27T11:50:00+03:00;-103.36217948717956
Ret_top;2018-07-27T12:00:00+03:00;-103.49825246548316
Ret_top;2018-07-27T12:10:00+03:00;-103.56833136094659
Ret_top;2018-07-27T12:20:00+03:00;-103.59290532544397
Ret_top;2018-07-27T12:30:00+03:00;-103.5973293885606
Ret_top;2018-07-27T12:40:00+03:00;-103.60902761341231
Ret_top;2018-07-27T12:50:00+03:00;-103.61882874015787
Ret_top;2018-07-27T13:00:00+03:00;-103.62312845849816
Ret_top;2018-07-27T13:10:00+03:00;-103.61181262327429
Ret_top;2018-07-27T13:20:00+03:00;-103.61043195266255
Ret_top;2018-07-27T13:30:00+03:00;-103.60700197238668
Ret_top;2018-07-27T13:40:00+03:00;-103.57957593688383
Ret_top;2018-07-27T13:50:00+03:00;-103.50117751479284
Ret_top;2018-07-27T14:00:00+03:00;-103.41795669291325
Ret_top;2018-07-27T14:10:00+03:00;-103.34025838264286
Ret_top;2018-07-27T14:20:00+03:00;-103.39702169625237
Ret_top;2018-07-27T14:30:00+03:00;-103.51325984251956
Ret_top;2018-07-27T14:40:00+03:00;-103.58096844181485
Ret_top;2018-07-27T14:50:00+03:00;-103.6022874015749
Ret_top;2018-07-27T15:00:00+03:00;-103.61129980276131
Ret_top;2018-07-27T15:10:00+03:00;-103.61798425196832
Ret_top;2018-07-27T15:20:00+03:00;-103.62091913214992
Ret_top;2018-07-27T15:30:00+03:00;-103.62113412228804
Ret_top;2018-07-27T15:40:00+03:00;-103.61233070866156
Ret_top;2018-07-27T15:50:00+03:00;-103.61169625246579
Ret_top;2018-07-27T16:00:00+03:00;-103.61911242603587
Ret_top;2018-07-27T16:10:00+03:00;-103.62835108481286
Ret_top;2018-07-27T16:20:00+03:00;-103.64005511811001
Ret_top;2018-07-27T16:30:00+03:00;-103.63090532544399
Ret_top;2018-07-27T16:40:00+03:00;-103.62733530571987
Ret_top;2018-07-27T16:50:00+03:00;-103.62387771203159
Ret_top;2018-07-27T17:00:00+03:00;-103.62237992125966
Ret_top;2018-07-27T17:10:00+03:00;-103.60161735700211
Ret_top;2018-07-27T17:20:00+03:00;-103.52129980276142
Ret_top;2018-07-27T17:30:00+03:00;-103.44428543307072
Ret_top;2018-07-27T17:40:00+03:00;-103.36427021696277
Ret_top;2018-07-27T17:50:00+03:00;-103.37393491124249
Ret_top;2018-07-27T18:00:00+03:00;-103.52709842519651
Ret_top;2018-07-27T18:10:00+03:00;-103.60349309664682
Ret_top;2018-07-27T18:20:00+03:00;-103.62184615384601
Ret_top;2018-07-27T18:30:00+03:00;-103.62629330708657
Ret_top;2018-07-27T18:40:00+03:00;-103.6241715976327
Ret_top;2018-07-27T18:50:00+03:00;-103.63315581854037
Ret_top;2018-07-27T19:00:00+03:00;-103.64517913385798
Ret_top;2018-07-27T19:10:00+03:00;-103.65162130177474
Ret_top;2018-07-27T19:20:00+03:00;-103.65728346456686
Ret_top;2018-07-27T19:30:00+03:00;-103.6517455621301
Ret_top;2018-07-27T19:40:00+03:00;-103.66569428007892
Ret_top;2018-07-27T19:50:00+03:00;-103.66385039370061
Ret_top;2018-07-27T20:00:00+03:00;-103.65617751479274
Ret_top;2018-07-27T20:10:00+03:00;-103.64539053254465
Ret_top;2018-07-27T20:20:00+03:00;-103.6016141732286
Ret_top;2018-07-27T20:30:00+03:00;-103.52432741617334
Ret_top;2018-07-27T20:40:00+03:00;-103.45202952755893
Ret_top;2018-07-27T20:50:00+03:00;-103.39295069033544
Ret_top;2018-07-27T21:00:00+03:00;-103.50341420118339
Ret_top;2018-07-27T21:10:00+03:00;-103.61761932938862
Ret_top;2018-07-27T21:20:00+03:00;-103.6536469428008
Ret_top;2018-07-27T21:30:00+03:00;-103.66365680473385
Ret_top;2018-07-27T21:40:00+03:00;-103.65788165680476
Ret_top;2018-07-27T21:50:00+03:00;-103.64706706114406
Ret_top;2018-07-27T22:00:00+03:00;-103.65705719921085
Ret_top;2018-07-27T22:10:00+03:00;-103.65977755905504
Ret_top;2018-07-27T22:20:00+03:00;-103.64415581854043
Ret_top;2018-07-27T22:30:00+03:00;-103.64560157790893
Ret_top;2018-07-27T22:40:00+03:00;-103.64633333333364
Ret_top;2018-07-27T22:50:00+03:00;-103.632587771203
Ret_top;2018-07-27T23:00:00+03:00;-103.64194674556232
Ret_top;2018-07-27T23:10:00+03:00;-103.63413609467435
Ret_top;2018-07-27T23:20:00+03:00;-103.5746528599607
Ret_top;2018-07-27T23:30:00+03:00;-103.4908717948716
Ret_top;2018-07-27T23:40:00+03:00;-103.4115236220472
Ret_top;2018-07-27T23:50:00+03:00;-103.35647731755415
Ret_top;2018-07-28T00:00:00+03:00;-103.48419526627197
Ret_top;2018-07-28T00:10:00+03:00;-103.59692913385845
Ret_top;2018-07-28T00:20:00+03:00;-103.63967258382587
Ret_top;2018-07-28T00:30:00+03:00;-103.64354437869832
Ret_top;2018-07-28T00:40:00+03:00;-103.63790157480294
Ret_top;2018-07-28T00:50:00+03:00;-103.64444378698218
Ret_top;2018-07-28T01:00:00+03:00;-103.64137475345177
Ret_top;2018-07-28T01:10:00+03:00;-103.64568110236195
Ret_top;2018-07-28T01:20:00+03:00;-103.64549901380666
Ret_top;2018-07-28T01:30:00+03:00;-103.6539546351086
Ret_top;2018-07-28T01:40:00+03:00;-103.66746942800812
Ret_top;2018-07-28T01:50:00+03:00;-103.61130314960613
Ret_top;2018-07-28T02:00:00+03:00;-103.52504142011836
Ret_top;2018-07-28T02:10:00+03:00;-103.45614003944789
Ret_top;2018-07-28T02:20:00+03:00;-103.37266272189378
Ret_top;2018-07-28T02:30:00+03:00;-103.44381262327427
Ret_top;2018-07-28T02:40:00+03:00;-103.5753096646942
Ret_top;2018-07-28T02:50:00+03:00;-103.63878500986186
Ret_top;2018-07-28T03:00:00+03:00;-103.65892899408287
Ret_top;2018-07-28T03:10:00+03:00;-103.65567258382647
Ret_top;2018-07-28T03:20:00+03:00;-103.6529685039366
Ret_top;2018-07-28T03:30:00+03:00;-103.65786561264814
Ret_top;2018-07-28T03:40:00+03:00;-103.66121499013774
Ret_top;2018-07-28T03:50:00+03:00;-103.65022244094494
Ret_top;2018-07-28T04:00:00+03:00;-103.64292899408281
Ret_top;2018-07-28T04:10:00+03:00;-103.5744043392506
Ret_top;2018-07-28T04:20:00+03:00;-103.4977495069033
Ret_top;2018-07-28T04:30:00+03:00;-103.42924654832356
Ret_top;2018-07-28T04:40:00+03:00;-103.35415976331362
Ret_top;2018-07-28T04:50:00+03:00;-103.45348323471389
Ret_top;2018-07-28T05:00:00+03:00;-103.59898422090714
Ret_top;2018-07-28T05:10:00+03:00;-103.65255905511786
Ret_top;2018-07-28T05:20:00+03:00;-103.65605533596852
